year,selling_price,km_driven,transmission,mileage,engine,max_power,seats,manufacturer,target
2013.0,370000.0,90000.0,,,,74.0,,,370000.0
2014.0,220000.0,50000.0,,,,85.8,,,220000.0
2013.0,200000.0,80000.0,,,,76.9,,,200000.0
2017.0,400000.0,50000.0,,,,77.0,,,400000.0
2009.0,150000.0,55000.0,,,,88.7,,,150000.0
2020.0,,40000.0,,,,,,,
2011.0,130000.0,70000.0,,,,35.0,,,130000.0
2013.0,185000.0,80000.0,,,,47.3,,,185000.0
2010.0,110000.0,80000.0,,,,62.1,,,110000.0
2012.0,450000.0,120000.0,,,,62.1,,,450000.0
2018.0,500000.0,20000.0,,,,81.86,,,500000.0
2017.0,570000.0,31596.0,,,,121.36,,,570000.0
2013.0,650000.0,85710.0,,,,140.0,,,650000.0
2012.0,,129627.0,,,,,,,
2018.0,250000.0,10000.0,,,,53.64,,,250000.0
2014.0,320000.0,15000.0,,,,78.9,,,320000.0
2017.0,440000.0,35000.0,,,,67.0,,,440000.0
2013.0,315000.0,49000.0,,,,82.85,,,315000.0
2007.0,100000.0,70000.0,,,,82.0,,,100000.0
2010.0,202999.0,158000.0,,,,90.0,,,202999.0
2012.0,179000.0,30000.0,,,,55.2,,,179000.0
2008.0,140000.0,60000.0,,,,78.9,,,140000.0
2008.0,150000.0,40000.0,,,,64.0,,,150000.0
2011.0,440000.0,60000.0,,,,63.0,,,440000.0
2011.0,250000.0,55130.0,,,,68.0,,,250000.0
2014.0,330000.0,22000.0,,,,67.04,,,330000.0
2010.0,250000.0,48000.0,,,,70.0,,,250000.0
2012.0,335000.0,45000.0,,,,82.85,,,335000.0
2016.0,1025000.0,22522.0,,,,140.0,,,1025000.0
2012.0,320000.0,51856.0,,,,80.0,,,320000.0
2015.0,550000.0,29434.0,,,,91.1,,,550000.0
2018.0,800000.0,25000.0,,,,98.6,,,800000.0
2017.0,380000.0,28000.0,,,,84.0,,,380000.0
2013.0,400000.0,44500.0,,,,83.8,,,400000.0
2016.0,375000.0,34500.0,,,,67.04,,,375000.0
2017.0,1100000.0,20000.0,,,,117.6,,,1100000.0
2018.0,650000.0,15000.0,,,,81.83,,,650000.0
2014.0,361000.0,26000.0,,,,76.0,,,361000.0
2012.0,140000.0,20000.0,,,,55.2,,,140000.0
2019.0,550000.0,3000.0,,,,81.86,,,550000.0
2019.0,670000.0,20000.0,,,,88.76,,,670000.0
2017.0,880000.0,25000.0,,,,88.5,,,880000.0
2018.0,950000.0,35000.0,,,,98.96,,,950000.0
2010.0,300000.0,60000.0,,,,147.9,,,300000.0
2017.0,1150000.0,6825.0,,,,117.6,,,1150000.0
2015.0,450000.0,155000.0,,,,,,,450000.0
2018.0,375000.0,50000.0,,,,61.7,,,375000.0
2016.0,600000.0,13500.0,,,,91.1,,,600000.0
2008.0,700000.0,,,,,102.0,,,700000.0
2018.0,600000.0,65000.0,,,,73.97,,,600000.0
2014.0,630000.0,95000.0,,,,118.3,,,630000.0
2016.0,590000.0,40000.0,,,,91.1,,,590000.0
2019.0,420000.0,30000.0,,,,68.0,,,420000.0
2016.0,,120000.0,,,,,,,
2013.0,541000.0,112011.0,,,,138.1,,,541000.0
2015.0,900000.0,125000.0,,,,100.6,,,900000.0
2015.0,900000.0,125000.0,,,,100.6,,,900000.0
2009.0,250000.0,43000.0,,,,90.0,,,250000.0
2019.0,670000.0,53534.0,,,,62.1,,,670000.0
2019.0,530000.0,20000.0,,,,83.81,,,530000.0
2012.0,150000.0,70000.0,,,,57.6,,,150000.0
2013.0,550000.0,70000.0,,,,140.0,,,550000.0
2015.0,650000.0,150000.0,,,,120.0,,,650000.0
2012.0,180000.0,100000.0,,,,70.0,,,180000.0
2015.0,585000.0,50000.0,,,,105.0,,,585000.0
2013.0,345000.0,120000.0,,,,82.85,,,345000.0
2013.0,350000.0,110000.0,,,,74.0,,,350000.0
2016.0,725000.0,140000.0,,,,117.3,,,725000.0
2012.0,250000.0,120000.0,,,,70.0,,,250000.0
,45000.0,70000.0,,,,37.0,,,45000.0
2007.0,409999.0,,,,,102.0,,,409999.0
2017.0,325000.0,16500.0,,,,67.0,,,325000.0
2016.0,350000.0,9900.0,,,,67.05,,,350000.0
2012.0,180000.0,80000.0,,,,46.3,,,180000.0
2010.0,150000.0,100000.0,,,,90.0,,,150000.0
2020.0,700000.0,20000.0,,,,88.5,,,700000.0
2016.0,795000.0,90000.0,,,,88.5,,,795000.0
2019.0,950000.0,15000.0,,,,105.0,,,950000.0
2018.0,885000.0,75000.0,,,,108.5,,,885000.0
2011.0,160000.0,140000.0,,,,73.9,,,160000.0
2012.0,300000.0,120000.0,,,,90.0,,,300000.0
2018.0,950000.0,75000.0,,,,108.5,,,950000.0
2015.0,549000.0,90000.0,,,,88.76,,,549000.0
2018.0,,20000.0,,,,143.0,,,
2015.0,1200000.0,61000.0,,,,100.6,,,1200000.0
2012.0,570000.0,100000.0,,,,78.0,,,570000.0
2017.0,800000.0,60000.0,,,,105.0,,,800000.0
2009.0,375000.0,100000.0,,,,110.0,,,375000.0
2009.0,300000.0,170000.0,,,,63.0,,,300000.0
2013.0,350000.0,100000.0,,,,88.73,,,350000.0
2011.0,400000.0,120000.0,,,,63.0,,,400000.0
2015.0,434999.0,50000.0,,,,88.8,,,434999.0
2012.0,200000.0,120000.0,,,,82.0,,,200000.0
2015.0,260000.0,25000.0,,,,47.3,,,260000.0
2013.0,450000.0,24019.0,,,,74.0,,,450000.0
2013.0,459999.0,80000.0,,,,126.32,,,459999.0
2011.0,210000.0,100000.0,,,,73.9,,,210000.0
2015.0,540000.0,93000.0,,,,83.14,,,540000.0
2017.0,710000.0,50000.0,,,,88.5,,,710000.0
2018.0,285000.0,22000.0,,,,47.3,,,285000.0
2019.0,990000.0,19600.0,,,,88.7,,,990000.0
2017.0,362000.0,104000.0,,,,64.1,,,362000.0
2017.0,880000.0,33000.0,,,,98.96,,,880000.0
2017.0,700000.0,60000.0,,,,100.0,,,700000.0
2016.0,600000.0,60000.0,,,,63.0,,,600000.0
2015.0,700000.0,40000.0,,,,102.5,,,700000.0
2016.0,400000.0,60000.0,,,,69.0,,,400000.0
2010.0,165000.0,80000.0,,,,93.7,,,165000.0
2007.0,350000.0,,,,,102.0,,,350000.0
2014.0,425000.0,80000.0,,,,93.7,,,425000.0
2012.0,180000.0,70000.0,,,,62.1,,,180000.0
2012.0,170000.0,90000.0,,,,67.1,,,170000.0
2014.0,370000.0,183000.0,,,,63.0,,,370000.0
2018.0,800000.0,27000.0,,,,88.5,,,800000.0
2017.0,900000.0,35000.0,,,,98.96,,,900000.0
2013.0,390000.0,120000.0,,,,74.0,,,390000.0
2014.0,445000.0,80000.0,,,,74.0,,,445000.0
2014.0,459999.0,70000.0,,,,74.0,,,459999.0
2013.0,275000.0,55000.0,,,,61.7,,,275000.0
2009.0,200000.0,120000.0,,,,73.9,,,200000.0
2012.0,350000.0,72000.0,,,,85.8,,,350000.0
2007.0,95000.0,120000.0,,,,127.0,,,95000.0
2014.0,550000.0,,,,,67.04,,,550000.0
2016.0,900000.0,100000.0,,,,72.4,,,900000.0
2013.0,350000.0,120000.0,,,,83.83,,,350000.0
2015.0,325000.0,50000.0,,,,76.0,,,325000.0
2014.0,455999.0,32000.0,,,,82.0,,,455999.0
2008.0,129000.0,60000.0,,,,46.3,,,129000.0
2017.0,254000.0,40000.0,,,,47.3,,,254000.0
2014.0,570000.0,48000.0,,,,98.96,,,570000.0
2018.0,840000.0,30000.0,,,,83.14,,,840000.0
2010.0,235000.0,100000.0,,,,138.1,,,235000.0
2016.0,700000.0,50000.0,,,,100.0,,,700000.0
2010.0,140000.0,40000.0,,,,82.0,,,140000.0
2018.0,528000.0,5000.0,,,,81.86,,,528000.0
2017.0,,12000.0,,,,,,,
2016.0,560000.0,72000.0,,,,63.0,,,560000.0
2016.0,600000.0,70000.0,,,,63.0,,,600000.0
2007.0,102000.0,50000.0,,,,74.9,,,102000.0
2014.0,750000.0,70000.0,,,,140.0,,,750000.0
2010.0,148000.0,70000.0,,,,76.0,,,148000.0
2015.0,650000.0,50000.0,,,,83.1,,,650000.0
2012.0,310000.0,40000.0,,,,73.9,,,310000.0
2014.0,480000.0,30000.0,,,,82.0,,,480000.0
2018.0,320000.0,15000.0,,,,47.3,,,320000.0
2015.0,750000.0,40000.0,,,,117.3,,,750000.0
2017.0,370000.0,40000.0,,,,67.04,,,370000.0
2013.0,320000.0,60000.0,,,,85.8,,,320000.0
2013.0,420000.0,67000.0,,,,85.8,,,420000.0
2010.0,240000.0,60000.0,,,,85.8,,,240000.0
2017.0,220000.0,60000.0,,,,67.0,,,220000.0
2016.0,350000.0,30000.0,,,,84.0,,,350000.0
2018.0,675000.0,40000.0,,,,98.6,,,675000.0
2016.0,434999.0,50000.0,,,,78.8,,,434999.0
2006.0,125000.0,,,,,141.1,,,125000.0
2016.0,400000.0,14000.0,,,,82.0,,,400000.0
2015.0,425000.0,70000.0,,,,72.4,,,425000.0
2010.0,311000.0,94000.0,,,,75.0,,,311000.0
2015.0,509999.0,,,,,72.4,,,509999.0
2015.0,530000.0,79000.0,,,,99.0,,,530000.0
2008.0,210000.0,120000.0,,,,66.0,,,210000.0
2019.0,977000.0,30000.0,,,,121.0,,,977000.0
2018.0,440000.0,20000.0,,,,67.04,,,440000.0
2018.0,440000.0,17000.0,,,,67.04,,,440000.0
2018.0,655000.0,20000.0,,,,81.83,,,655000.0
2016.0,295000.0,60000.0,,,,53.3,,,295000.0
2018.0,655000.0,20000.0,,,,81.83,,,655000.0
2007.0,65000.0,70000.0,,,,66.6,,,65000.0
2017.0,1200000.0,150000.0,,,,,,,1200000.0
2017.0,1251000.0,35000.0,,,,,,,1251000.0
2010.0,200000.0,60000.0,,,,69.0,,,200000.0
2016.0,750000.0,40000.0,,,,88.73,,,750000.0
2018.0,400000.0,60000.0,,,,58.16,,,400000.0
2017.0,475000.0,57000.0,,,,86.7,,,475000.0
2012.0,110000.0,120000.0,,,,70.0,,,110000.0
2017.0,350000.0,30000.0,,,,67.0,,,350000.0
2016.0,450000.0,175000.0,,,,74.0,,,450000.0
2010.0,150000.0,90000.0,,,,70.0,,,150000.0
2009.0,80000.0,110000.0,,,,53.5,,,80000.0
2015.0,430000.0,35000.0,,,,81.83,,,430000.0
2017.0,,81000.0,,,,147.8,,,
2011.0,360000.0,100000.0,,,,147.9,,,360000.0
2017.0,,60000.0,,,,,,,
2016.0,670000.0,60000.0,,,,98.6,,,670000.0
2016.0,,70000.0,,,,,,,
2010.0,175000.0,83000.0,,,,82.0,,,175000.0
2015.0,440000.0,50000.0,,,,98.6,,,440000.0
2012.0,254999.0,90000.0,,,,90.0,,,254999.0
2018.0,530000.0,65000.0,,,,67.05,,,530000.0
2016.0,890000.0,40000.0,,,,140.0,,,890000.0
2013.0,280000.0,80000.0,,,,73.9,,,280000.0
2017.0,725000.0,35000.0,,,,81.8,,,725000.0
2016.0,700000.0,30000.0,,,,100.0,,,700000.0
2007.0,90000.0,70000.0,,,,67.1,,,90000.0
2015.0,287000.0,100000.0,,,,68.05,,,287000.0
2018.0,,55000.0,,,,121.3,,,
2013.0,750000.0,80000.0,,,,100.6,,,750000.0
2016.0,650000.0,40000.0,,,,105.5,,,650000.0
2013.0,240000.0,108916.0,,,,67.04,,,240000.0
2013.0,290000.0,40000.0,,,,55.2,,,290000.0
2014.0,229999.0,80000.0,,,,55.2,,,229999.0
2016.0,1000000.0,50000.0,,,,98.6,,,1000000.0
2012.0,200000.0,90000.0,,,,62.1,,,200000.0
2004.0,90000.0,70000.0,,,,46.3,,,90000.0
2012.0,330000.0,90000.0,,,,90.0,,,330000.0
2009.0,200000.0,70000.0,,,,73.9,,,200000.0
2018.0,420000.0,31000.0,,,,77.0,,,420000.0
2009.0,260000.0,120000.0,,,,73.9,,,260000.0
2016.0,590000.0,40000.0,,,,81.83,,,590000.0
2015.0,545000.0,180000.0,,,,74.0,,,545000.0
2011.0,210000.0,90000.0,,,,67.1,,,210000.0
2008.0,185000.0,110000.0,,,,78.0,,,185000.0
2006.0,125000.0,59000.0,,,,67.1,,,125000.0
2014.0,280000.0,60000.0,,,,55.2,,,280000.0
2005.0,99000.0,89500.0,,,,82.0,,,99000.0
2005.0,98000.0,70000.0,,,,67.1,,,98000.0
2009.0,100000.0,190000.0,,,,71.0,,,100000.0
2013.0,250000.0,180000.0,,,,64.1,,,250000.0
2010.0,750000.0,150000.0,,,,,,,750000.0
2007.0,160000.0,130000.0,,,,123.7,,,160000.0
2013.0,509999.0,120000.0,,,,126.3,,,509999.0
2009.0,95000.0,80000.0,,,,52.8,,,95000.0
2014.0,525000.0,80000.0,,,,126.32,,,525000.0
2017.0,278000.0,20000.0,,,,67.0,,,278000.0
,50000.0,60000.0,,,,37.0,,,50000.0
2011.0,254999.0,120000.0,,,,73.9,,,254999.0
2019.0,675000.0,10000.0,,,,81.8,,,675000.0
2016.0,600000.0,147000.0,,,,74.0,,,600000.0
2018.0,950000.0,51000.0,,,,88.5,,,950000.0
2007.0,229999.0,60000.0,,,,78.0,,,229999.0
2009.0,600000.0,,,,,102.0,,,600000.0
2017.0,330000.0,20000.0,,,,47.3,,,330000.0
2017.0,350000.0,40000.0,,,,67.05,,,350000.0
2016.0,560000.0,35000.0,,,,74.0,,,560000.0
2017.0,440000.0,30000.0,,,,67.04,,,440000.0
2011.0,220000.0,90000.0,,,,66.1,,,220000.0
2017.0,750000.0,110000.0,,,,74.02,,,750000.0
2015.0,800000.0,140000.0,,,,140.0,,,800000.0
2007.0,59259.0,104000.0,,,,53.5,,,59259.0
2018.0,740000.0,9000.0,,,,83.1,,,740000.0
2019.0,570000.0,19000.0,,,,81.8,,,570000.0
2017.0,430000.0,20000.0,,,,67.0,,,430000.0
2016.0,800000.0,70000.0,,,,88.5,,,800000.0
2015.0,450000.0,53000.0,,,,70.0,,,450000.0
2013.0,420000.0,105000.0,,,,74.0,,,420000.0
2015.0,750000.0,16000.0,,,,63.0,,,750000.0
2019.0,780000.0,7200.0,,,,100.5,,,780000.0
2011.0,320000.0,77000.0,,,,73.9,,,320000.0
2017.0,690000.0,40000.0,,,,77.0,,,690000.0
2012.0,375000.0,70000.0,,,,73.9,,,375000.0
2017.0,620000.0,50000.0,,,,86.8,,,620000.0
2015.0,300000.0,85000.0,,,,62.1,,,300000.0
2016.0,370000.0,58000.0,,,,73.0,,,370000.0
2013.0,770000.0,85000.0,,,,105.0,,,770000.0
2014.0,500000.0,65000.0,,,,81.86,,,500000.0
2017.0,450000.0,120000.0,,,,77.0,,,450000.0
2013.0,195000.0,50000.0,,,,62.1,,,195000.0
2018.0,472000.0,30000.0,,,,67.0,,,472000.0
2014.0,250000.0,58000.0,,,,67.05,,,250000.0
2011.0,165000.0,70000.0,,,,57.6,,,165000.0
2018.0,525000.0,110000.0,,,,88.7,,,525000.0
2003.0,145000.0,65000.0,,,,67.1,,,145000.0
2013.0,325000.0,100000.0,,,,88.8,,,325000.0
2017.0,660000.0,60000.0,,,,70.0,,,660000.0
2014.0,310000.0,90000.0,,,,67.0,,,310000.0
2008.0,250000.0,,,,,63.0,,,250000.0
2014.0,330000.0,100000.0,,,,67.0,,,330000.0
2012.0,250000.0,80000.0,,,,68.0,,,250000.0
2017.0,650000.0,60000.0,,,,100.0,,,650000.0
2016.0,305000.0,40000.0,,,,67.05,,,305000.0
2015.0,600000.0,50000.0,,,,88.5,,,600000.0
2015.0,280000.0,110000.0,,,,67.04,,,280000.0
2011.0,153000.0,50000.0,,,,70.0,,,153000.0
2018.0,700000.0,30000.0,,,,100.0,,,700000.0
2017.0,325000.0,40000.0,,,,53.3,,,325000.0
2016.0,305000.0,40000.0,,,,67.05,,,305000.0
2006.0,155000.0,70000.0,,,,37.0,,,155000.0
2012.0,235000.0,80000.0,,,,67.1,,,235000.0
2005.0,60000.0,100000.0,,,,82.0,,,60000.0
2016.0,500000.0,15000.0,,,,81.8,,,500000.0
2004.0,120000.0,150000.0,,,,63.0,,,120000.0
2009.0,155000.0,63000.0,,,,82.0,,,155000.0
2016.0,675000.0,88000.0,,,,103.52,,,675000.0
2014.0,950000.0,80000.0,,,,100.6,,,950000.0
2018.0,1051000.0,59865.0,,,,,,,1051000.0
2016.0,591000.0,60000.0,,,,108.5,,,591000.0
2015.0,585000.0,72000.0,,,,88.73,,,585000.0
2017.0,1025000.0,68140.0,,,,117.6,,,1025000.0
2014.0,450000.0,53190.0,,,,74.0,,,450000.0
2014.0,484999.0,70100.0,,,,88.73,,,484999.0
2018.0,650000.0,47725.0,,,,98.6,,,650000.0
2014.0,434999.0,70195.0,,,,74.02,,,434999.0
2011.0,195000.0,77395.0,,,,68.0,,,195000.0
2019.0,1000000.0,17000.0,,,,121.0,,,1000000.0
2013.0,650000.0,64000.0,,,,113.42,,,650000.0
2014.0,190000.0,74321.0,,,,56.3,,,190000.0
2013.0,409999.0,80235.0,,,,74.02,,,409999.0
2016.0,1050000.0,77150.0,,,,126.2,,,1050000.0
2015.0,651000.0,69000.0,,,,108.6,,,651000.0
2015.0,650000.0,57000.0,,,,88.5,,,650000.0
2017.0,750000.0,89000.0,,,,103.6,,,750000.0
2012.0,799000.0,61100.0,,,,140.0,,,799000.0
2010.0,355000.0,116000.0,,,,66.0,,,355000.0
2015.0,600000.0,80000.0,,,,126.32,,,600000.0
2018.0,685000.0,26000.0,,,,74.0,,,685000.0
2018.0,509999.0,100000.0,,,,74.0,,,509999.0
2012.0,150000.0,82300.0,,,,38.4,,,150000.0
2017.0,650000.0,82050.0,,,,73.9,,,650000.0
2012.0,400000.0,74500.0,,,,82.0,,,400000.0
2012.0,675000.0,120000.0,,,,140.0,,,675000.0
2018.0,319000.0,30000.0,,,,67.0,,,319000.0
2019.0,640000.0,6000.0,,,,88.76,,,640000.0
2017.0,650000.0,30000.0,,,,81.83,,,650000.0
2015.0,650000.0,70000.0,,,,88.76,,,650000.0
2010.0,155000.0,70000.0,,,,38.4,,,155000.0
2015.0,650000.0,70000.0,,,,88.76,,,650000.0
2008.0,175000.0,120000.0,,,,75.0,,,175000.0
2014.0,375000.0,76000.0,,,,70.0,,,375000.0
2014.0,430000.0,80000.0,,,,70.0,,,430000.0
2008.0,65000.0,110000.0,,,,53.5,,,65000.0
2009.0,150000.0,70000.0,,,,94.0,,,150000.0
2019.0,620000.0,13000.0,,,,81.86,,,620000.0
2013.0,250000.0,60000.0,,,,99.6,,,250000.0
2011.0,275000.0,165000.0,,,,73.9,,,275000.0
2013.0,454000.0,120000.0,,,,72.4,,,454000.0
2017.0,600000.0,30000.0,,,,100.0,,,600000.0
2011.0,400000.0,100000.0,,,,103.6,,,400000.0
2007.0,180000.0,187000.0,,,,65.0,,,180000.0
2016.0,750000.0,70000.0,,,,88.5,,,750000.0
2016.0,500000.0,40000.0,,,,81.8,,,500000.0
2017.0,,22000.0,,,,,,,
2020.0,,5500.0,,,,118.0,,,
2018.0,,18000.0,,,,,,,
2019.0,840000.0,1500.0,,,,88.7,,,840000.0
2015.0,1000000.0,46000.0,,,,98.6,,,1000000.0
2017.0,740000.0,24400.0,,,,74.0,,,740000.0
2018.0,1290000.0,29899.0,,,,108.6,,,1290000.0
2018.0,,20000.0,,,,,,,
2020.0,775000.0,2000.0,,,,81.86,,,775000.0
2017.0,695000.0,34000.0,,,,83.8,,,695000.0
2018.0,730000.0,31000.0,,,,81.86,,,730000.0
2016.0,1295000.0,46000.0,,,,,,,1295000.0
2016.0,1160000.0,121000.0,,,,,,,1160000.0
2017.0,,60000.0,,,,,,,
2018.0,540000.0,7000.0,,,,68.0,,,540000.0
2016.0,434999.0,10000.0,,,,67.04,,,434999.0
2018.0,,6000.0,,,,,,,
2018.0,910000.0,20000.0,,,,80.8,,,910000.0
2015.0,850000.0,59235.0,,,,126.2,,,850000.0
2019.0,,21000.0,,,,,,,
2014.0,520000.0,48000.0,,,,98.6,,,520000.0
2018.0,650000.0,114000.0,,,,93.7,,,650000.0
2011.0,430000.0,120000.0,,,,73.9,,,430000.0
2013.0,360000.0,144000.0,,,,88.8,,,360000.0
2013.0,350000.0,144000.0,,,,88.8,,,350000.0
2016.0,791000.0,190000.0,,,,88.5,,,791000.0
2015.0,950000.0,190000.0,,,,100.6,,,950000.0
2019.0,690000.0,20000.0,,,,74.0,,,690000.0
2017.0,860000.0,40000.0,,,,126.2,,,860000.0
2012.0,371000.0,100000.0,,,,73.9,,,371000.0
2008.0,45000.0,60000.0,,,,68.0,,,45000.0
2006.0,55000.0,,,,,68.0,,,55000.0
2011.0,240000.0,110000.0,,,,103.6,,,240000.0
2014.0,495000.0,77215.0,,,,74.0,,,495000.0
2005.0,170000.0,50000.0,,,,82.0,,,170000.0
2015.0,671000.0,48228.0,,,,88.7,,,671000.0
2017.0,693000.0,58559.0,,,,74.0,,,693000.0
2010.0,352000.0,72179.0,,,,82.0,,,352000.0
2016.0,802999.0,50856.0,,,,98.6,,,802999.0
2017.0,890000.0,18300.0,,,,117.3,,,890000.0
2015.0,495000.0,59292.0,,,,74.0,,,495000.0
2018.0,545000.0,10000.0,,,,67.04,,,545000.0
2018.0,775000.0,21147.0,,,,83.1,,,775000.0
2017.0,925000.0,69000.0,,,,97.9,,,925000.0
2019.0,,10000.0,,,,121.0,,,
2018.0,790000.0,16000.0,,,,74.0,,,790000.0
2017.0,,36000.0,,,,147.8,,,
2017.0,620000.0,37000.0,,,,81.8,,,620000.0
2016.0,375000.0,61173.0,,,,47.0,,,375000.0
2016.0,595000.0,77321.0,,,,82.0,,,595000.0
2016.0,,30000.0,,,,,,,
2014.0,850000.0,75000.0,,,,140.0,,,850000.0
2017.0,750000.0,51000.0,,,,81.8,,,750000.0
2018.0,775000.0,17000.0,,,,81.8,,,775000.0
2008.0,260000.0,100000.0,,,,75.0,,,260000.0
2013.0,,35000.0,,,,,,,
2017.0,300000.0,10000.0,,,,55.2,,,300000.0
2016.0,1300000.0,91567.0,,,,140.0,,,1300000.0
2017.0,380000.0,50000.0,,,,67.04,,,380000.0
2017.0,480000.0,60000.0,,,,81.86,,,480000.0
2016.0,240000.0,35000.0,,,,47.3,,,240000.0
2014.0,500000.0,33400.0,,,,105.5,,,500000.0
2015.0,420000.0,36000.0,,,,83.11,,,420000.0
2011.0,130000.0,180000.0,,,,68.0,,,130000.0
2012.0,110000.0,80000.0,,,,67.1,,,110000.0
2007.0,120000.0,120000.0,,,,46.3,,,120000.0
2017.0,700000.0,80000.0,,,,74.02,,,700000.0
2018.0,550000.0,120000.0,,,,74.02,,,550000.0
2014.0,190000.0,110000.0,,,,69.01,,,190000.0
2018.0,665000.0,70000.0,,,,67.04,,,665000.0
2014.0,445000.0,120000.0,,,,93.7,,,445000.0
2012.0,340000.0,92686.0,,,,88.76,,,340000.0
2009.0,330000.0,180000.0,,,,142.0,,,330000.0
2012.0,270000.0,80000.0,,,,88.76,,,270000.0
2015.0,1044999.0,70000.0,,,,140.0,,,1044999.0
2009.0,279000.0,117000.0,,,,75.0,,,279000.0
2018.0,620000.0,15000.0,,,,94.93,,,620000.0
2007.0,250000.0,100000.0,,,,122.4,,,250000.0
2012.0,475000.0,83000.0,,,,121.3,,,475000.0
2016.0,750000.0,67600.0,,,,,,,750000.0
2015.0,1250000.0,160000.0,,,,,,,1250000.0
2014.0,250000.0,80000.0,,,,55.2,,,250000.0
2013.0,445000.0,100000.0,,,,98.6,,,445000.0
2010.0,400000.0,100000.0,,,,105.0,,,400000.0
2010.0,350000.0,90000.0,,,,90.0,,,350000.0
2012.0,295000.0,140000.0,,,,103.5,,,295000.0
2018.0,600000.0,25000.0,,,,81.8,,,600000.0
2018.0,,20000.0,,,,147.8,,,
2012.0,100000.0,30000.0,,,,37.0,,,100000.0
2018.0,690000.0,13000.0,,,,94.93,,,690000.0
2018.0,710000.0,42000.0,,,,81.83,,,710000.0
2018.0,350000.0,10000.0,,,,68.05,,,350000.0
2012.0,220000.0,13000.0,,,,67.1,,,220000.0
2019.0,700000.0,6500.0,,,,72.0,,,700000.0
2013.0,198000.0,49500.0,,,,55.2,,,198000.0
2011.0,350000.0,50000.0,,,,90.0,,,350000.0
2011.0,210000.0,175000.0,,,,70.0,,,210000.0
2011.0,210000.0,175000.0,,,,69.0,,,210000.0
2003.0,70000.0,120000.0,,,,82.0,,,70000.0
2014.0,375000.0,110000.0,,,,73.94,,,375000.0
2012.0,380000.0,112048.0,,,,85.8,,,380000.0
2010.0,360000.0,98000.0,,,,118.0,,,360000.0
2015.0,944999.0,41000.0,,,,140.0,,,944999.0
2016.0,620000.0,120000.0,,,,72.4,,,620000.0
2018.0,780000.0,116000.0,,,,67.05,,,780000.0
2020.0,445000.0,1000.0,,,,81.8,,,445000.0
2018.0,575000.0,15000.0,,,,81.86,,,575000.0
2018.0,975000.0,5000.0,,,,88.5,,,975000.0
2019.0,450000.0,3500.0,,,,83.83,,,450000.0
2009.0,198000.0,91000.0,,,,82.0,,,198000.0
2017.0,495000.0,56000.0,,,,99.0,,,495000.0
2013.0,830000.0,,,,,100.0,,,830000.0
2012.0,800000.0,40000.0,,,,140.0,,,800000.0
2010.0,300000.0,70000.0,,,,82.0,,,300000.0
2013.0,300000.0,120000.0,,,,73.94,,,300000.0
2003.0,200000.0,120000.0,,,,120.0,,,200000.0
2017.0,480000.0,30400.0,,,,86.8,,,480000.0
2017.0,950000.0,24000.0,,,,98.6,,,950000.0
2017.0,840000.0,30646.0,,,,117.3,,,840000.0
2017.0,800000.0,15000.0,,,,126.2,,,800000.0
2017.0,750000.0,50000.0,,,,108.6,,,750000.0
2017.0,254999.0,34000.0,,,,55.2,,,254999.0
2016.0,725000.0,54000.0,,,,88.5,,,725000.0
2016.0,,40000.0,,,,134.1,,,
2012.0,145000.0,120000.0,,,,79.4,,,145000.0
2018.0,750000.0,15000.0,,,,108.5,,,750000.0
2017.0,655000.0,50000.0,,,,108.495,,,655000.0
2011.0,210000.0,84000.0,,,,68.0,,,210000.0
2011.0,450000.0,50000.0,,,,118.0,,,450000.0
2019.0,466000.0,25000.0,,,,68.0,,,466000.0
2018.0,624000.0,14681.0,,,,82.0,,,624000.0
2015.0,580000.0,52000.0,,,,99.0,,,580000.0
2019.0,430000.0,18500.0,,,,68.0,,,430000.0
2012.0,155000.0,50000.0,,,,69.0,,,155000.0
2017.0,240000.0,35000.0,,,,67.0,,,240000.0
2016.0,540000.0,15500.0,,,,88.73,,,540000.0
2013.0,250000.0,120000.0,,,,69.0,,,250000.0
2012.0,260000.0,60000.0,,,,69.0,,,260000.0
2011.0,550000.0,80000.0,,,,120.0,,,550000.0
2014.0,550000.0,43011.0,,,,123.37,,,550000.0
2015.0,600000.0,136000.0,,,,108.45,,,600000.0
2017.0,550000.0,15000.0,,,,99.0,,,550000.0
2011.0,370000.0,110000.0,,,,63.0,,,370000.0
2008.0,250000.0,100000.0,,,,68.05,,,250000.0
2005.0,125000.0,70000.0,,,,46.3,,,125000.0
2010.0,200000.0,110000.0,,,,71.0,,,200000.0
2017.0,675000.0,127991.0,,,,98.6,,,675000.0
,150000.0,,,,,68.0,,,150000.0
2010.0,290000.0,65000.0,,,,64.1,,,290000.0
,95000.0,90000.0,,,,82.0,,,95000.0
2018.0,889000.0,20000.0,,,,88.5,,,889000.0
2016.0,400000.0,60000.0,,,,73.75,,,400000.0
2018.0,390000.0,13120.0,,,,53.3,,,390000.0
2017.0,,87500.0,,,,,,,
2014.0,600000.0,125000.0,,,,126.32,,,600000.0
2018.0,800000.0,25000.0,,,,81.86,,,800000.0
2013.0,600000.0,120000.0,,,,88.8,,,600000.0
2015.0,795000.0,35000.0,,,,121.3,,,795000.0
2016.0,735000.0,25000.0,,,,88.73,,,735000.0
2005.0,250000.0,120000.0,,,,90.0,,,250000.0
2018.0,400000.0,25000.0,,,,67.0,,,400000.0
